[Header]	
System	TOC-L w TNM 9mL MULTIPLE INJ	
S/W Version	1.00	
User		
Date/Time	6/26/2024 6:33:59 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC/TN	DIT_04_SC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 12:43:22 PM	1	2	TN	2090	230.7	NPOC:3.214mg/L TN:229.6mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 12:48:52 PM	1	3	TN	2100	231.8	NPOC:3.214mg/L TN:229.6mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 1:00:42 PM	1	1	NPOC	13.55	3.199	NPOC:3.167mg/L TN:231.3mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 1:06:12 PM	1	2	NPOC	13.15	3.098	NPOC:3.167mg/L TN:231.3mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 1:11:43 PM	1	3	NPOC	13.56	3.202	NPOC:3.167mg/L TN:231.3mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 1:00:42 PM	1	1	TN	2059	227.2	NPOC:3.167mg/L TN:231.3mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 1:06:12 PM	1	2	TN	2112	233.1	NPOC:3.167mg/L TN:231.3mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 1:11:43 PM	1	3	TN	2115	233.4	NPOC:3.167mg/L TN:231.3mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SC3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 1:23:32 PM	1	1	NPOC	12.82	3.015	NPOC:3.045mg/L TN:230.8mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SC3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 1:29:00 PM	1	2	NPOC	13.08	3.081	NPOC:3.045mg/L TN:230.8mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SC3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 1:34:28 PM	1	3	NPOC	12.92	3.040	NPOC:3.045mg/L TN:230.8mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SC3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 1:23:32 PM	1	1	TN	2084	230.0	NPOC:3.045mg/L TN:230.8mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SC3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 1:29:00 PM	1	2	TN	2093	231.0	NPOC:3.045mg/L TN:230.8mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SC3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 1:34:28 PM	1	3	TN	2097	231.4	NPOC:3.045mg/L TN:230.8mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 1:46:17 PM	1	1	NPOC	11.10	2.581	NPOC:2.587mg/L TN:226.0mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 1:51:44 PM	1	2	NPOC	11.28	2.627	NPOC:2.587mg/L TN:226.0mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 1:57:10 PM	1	3	NPOC	10.99	2.554	NPOC:2.587mg/L TN:226.0mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 1:46:17 PM	1	1	TN	2037	224.8	NPOC:2.587mg/L TN:226.0mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 1:51:44 PM	1	2	TN	2050	226.2	NPOC:2.587mg/L TN:226.0mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 1:57:10 PM	1	3	TN	2055	226.8	NPOC:2.587mg/L TN:226.0mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 2:09:00 PM	1	1	NPOC	11.31	2.634	NPOC:2.535mg/L TN:225.0mg/L	1	50	
Unknown	NPOC/TN	DIT_04_SL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 2:14:29 PM	1	2	NPOC	10.88	2.526	NPOC:2.535mg/L TN:225.0mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 2:20:01 PM	1	3	NPOC	10.89	2.528	NPOC:2.535mg/L TN:225.0mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 2:23:03 PM	1	4	NPOC	10.98	2.551	NPOC:2.535mg/L TN:225.0mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 2:09:00 PM	1	1	TN	2030	224.0	NPOC:2.535mg/L TN:225.0mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 2:14:29 PM	1	2	TN	2036	224.7	NPOC:2.535mg/L TN:225.0mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 2:20:01 PM	1	3	TN	2049	226.1	NPOC:2.535mg/L TN:225.0mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 2:34:49 PM	1	1	NPOC	10.92	2.536	NPOC:2.501mg/L TN:224.5mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 2:40:20 PM	1	2	NPOC	10.69	2.478	NPOC:2.501mg/L TN:224.5mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 2:45:51 PM	1	3	NPOC	10.73	2.488	NPOC:2.501mg/L TN:224.5mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 2:34:49 PM	1	1	TN	2022	223.2	NPOC:2.501mg/L TN:224.5mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 2:40:20 PM	1	2	TN	2033	224.4	NPOC:2.501mg/L TN:224.5mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 2:45:51 PM	1	3	TN	2047	225.9	NPOC:2.501mg/L TN:224.5mg/L	0	50	
Unknown	NPOC/TN	Blank10	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 2:57:41 PM	1	1	NPOC	3.650	0.7022	NPOC:0.7283mg/L TN:2.184mg/L	0	50	
Unknown	NPOC/TN	Blank10	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 3:03:10 PM	1	2	NPOC	4.204	0.8419	NPOC:0.7283mg/L TN:2.184mg/L	1	50	
Unknown	NPOC/TN	Blank10	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 3:08:37 PM	1	3	NPOC	3.836	0.7491	NPOC:0.7283mg/L TN:2.184mg/L	0	50	
Unknown	NPOC/TN	Blank10	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 3:14:02 PM	1	4	NPOC	3.775	0.7337	NPOC:0.7283mg/L TN:2.184mg/L	0	50	
Unknown	NPOC/TN	Blank10	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 2:57:41 PM	1	1	TN	19.98	2.205	NPOC:0.7283mg/L TN:2.184mg/L	0	50	
Unknown	NPOC/TN	Blank10	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 3:03:10 PM	1	2	TN	20.20	2.229	NPOC:0.7283mg/L TN:2.184mg/L	0	50	
Unknown	NPOC/TN	Blank10	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 3:08:37 PM	1	3	TN	19.19	2.118	NPOC:0.7283mg/L TN:2.184mg/L	0	50	
Unknown	NPOC/TN	Blank10	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 3:14:02 PM	1	4	TN	21.49	2.372	NPOC:0.7283mg/L TN:2.184mg/L	1	50	
Unknown	NPOC/TN	CKSTD5_1ppmTN	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 3:25:17 PM	1	1	NPOC	2.151	0.3241	NPOC:0.3540mg/L TN:11.81mg/L	0	50	
Unknown	NPOC/TN	CKSTD5_1ppmTN	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 3:30:44 PM	1	2	NPOC	2.638	0.4469	NPOC:0.3540mg/L TN:11.81mg/L	1	50	
Unknown	NPOC/TN	CKSTD5_1ppmTN	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 3:36:11 PM	1	3	NPOC	2.517	0.4164	NPOC:0.3540mg/L TN:11.81mg/L	0	50	
Unknown	NPOC/TN	CKSTD5_1ppmTN	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 3:41:40 PM	1	4	NPOC	2.141	0.3215	NPOC:0.3540mg/L TN:11.81mg/L	0	50	
Unknown	NPOC/TN	CKSTD5_1ppmTN	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 3:25:17 PM	1	1	TN	96.61	10.66	NPOC:0.3540mg/L TN:11.81mg/L	1	50	
Unknown	NPOC/TN	CKSTD5_1ppmTN	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 3:30:44 PM	1	2	TN	107.3	11.84	NPOC:0.3540mg/L TN:11.81mg/L	0	50	
Unknown	NPOC/TN	CKSTD5_1ppmTN	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 3:36:11 PM	1	3	TN	106.8	11.79	NPOC:0.3540mg/L TN:11.81mg/L	0	50	
Unknown	NPOC/TN	CKSTD5_1ppmTN	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 3:41:40 PM	1	4	TN	107.0	11.81	NPOC:0.3540mg/L TN:11.81mg/L	0	50	
Unknown	NPOC/TN	Blank11	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 3:53:26 PM	1	1	NPOC	3.653	0.7029	NPOC:0.6850mg/L TN:1.412mg/L	0	50	
Unknown	NPOC/TN	Blank11	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 3:58:46 PM	1	2	NPOC	4.068	0.8076	NPOC:0.6850mg/L TN:1.412mg/L	1	50	
Unknown	NPOC/TN	Blank11	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 4:03:58 PM	1	3	NPOC	3.421	0.6444	NPOC:0.6850mg/L TN:1.412mg/L	0	50	
Unknown	NPOC/TN	Blank11	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 4:09:18 PM	1	4	NPOC	3.672	0.7077	NPOC:0.6850mg/L TN:1.412mg/L	0	50	
Unknown	NPOC/TN	Blank11	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 3:53:26 PM	1	1	TN	13.84	1.527	NPOC:0.6850mg/L TN:1.412mg/L	0	50	
Unknown	NPOC/TN	Blank11	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 3:58:46 PM	1	2	TN	12.64	1.395	NPOC:0.6850mg/L TN:1.412mg/L	0	50	
Unknown	NPOC/TN	Blank11	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 4:03:58 PM	1	3	TN	9.685	1.069	NPOC:0.6850mg/L TN:1.412mg/L	1	50	
Unknown	NPOC/TN	Blank11	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 4:09:18 PM	1	4	TN	11.89	1.312	NPOC:0.6850mg/L TN:1.412mg/L	0	50	
Unknown	NPOC/TN	Blank12	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 4:19:11 PM	1	1	NPOC	3.866	0.7566	NPOC:0.7609mg/L TN:1.232mg/L	0	50	
Unknown	NPOC/TN	Blank12	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 4:24:29 PM	1	2	NPOC	4.373	0.8845	NPOC:0.7609mg/L TN:1.232mg/L	1	50	
Unknown	NPOC/TN	Blank12	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 4:29:48 PM	1	3	NPOC	3.837	0.7493	NPOC:0.7609mg/L TN:1.232mg/L	0	50	
Unknown	NPOC/TN	Blank12	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 4:35:05 PM	1	4	NPOC	3.945	0.7766	NPOC:0.7609mg/L TN:1.232mg/L	0	50	
Unknown	NPOC/TN	Blank12	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 4:19:11 PM	1	1	TN	7.068	0.7801	NPOC:0.7609mg/L TN:1.232mg/L	1	50	
Unknown	NPOC/TN	Blank12	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 4:24:29 PM	1	2	TN	11.66	1.287	NPOC:0.7609mg/L TN:1.232mg/L	0	50	
Unknown	NPOC/TN	Blank12	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 4:29:48 PM	1	3	TN	10.60	1.170	NPOC:0.7609mg/L TN:1.232mg/L	0	50	
Unknown	NPOC/TN	Blank12	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 4:35:05 PM	1	4	TN	11.22	1.238	NPOC:0.7609mg/L TN:1.232mg/L	0	50	
Unknown	NPOC/TN	Blank13	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 4:45:07 PM	1	1	NPOC	3.995	0.7892	NPOC:0.7971mg/L TN:0.9703mg/L	0	50	
Unknown	NPOC/TN	Blank13	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 4:50:23 PM	1	2	NPOC	3.912	0.7683	NPOC:0.7971mg/L TN:0.9703mg/L	0	50	
Unknown	NPOC/TN	Blank13	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 4:53:48 PM	1	3	NPOC	4.172	0.8338	NPOC:0.7971mg/L TN:0.9703mg/L	0	50	
Unknown	NPOC/TN	Blank13	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 4:59:06 PM	1	4	NPOC	3.636	0.6986	NPOC:0.7971mg/L TN:0.9703mg/L	1	50	
Unknown	NPOC/TN	Blank13	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 4:45:07 PM	1	1	TN	8.088	0.8926	NPOC:0.7971mg/L TN:0.9703mg/L	0	50	
Unknown	NPOC/TN	Blank13	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 4:50:23 PM	1	2	TN	10.84	1.196	NPOC:0.7971mg/L TN:0.9703mg/L	1	50	
