[Header]	
System	9 mL TOC-L with TNM	
S/W Version	1.00	
User		
Date/Time	6/26/2024 6:25:41 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/Sparge Kit/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Vial	Excluded	Inj. Vol.	Auto. Dil.	
Unknown	NPOC/TN	CKSTD4-10ppmTN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 1:48:10 PM	1	1	NPOC	0.6878	-0.1955	NPOC:-0.1196mg/L TN:-111.9mg/L	61	0	50	1.000	
Unknown	NPOC/TN	CKSTD4-10ppmTN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 1:53:15 PM	1	2	NPOC	1.158	-0.08523	NPOC:-0.1196mg/L TN:-111.9mg/L	61	0	50	1.000	
Unknown	NPOC/TN	CKSTD4-10ppmTN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 1:58:26 PM	1	3	NPOC	0.3103	-0.2840	NPOC:-0.1196mg/L TN:-111.9mg/L	61	1	50	1.000	
Unknown	NPOC/TN	CKSTD4-10ppmTN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 2:01:32 PM	1	4	NPOC	1.188	-0.07819	NPOC:-0.1196mg/L TN:-111.9mg/L	61	0	50	1.000	
Unknown	NPOC/TN	CKSTD4-10ppmTN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 1:48:10 PM	1	1	TN	66.93	-109.4	NPOC:-0.1196mg/L TN:-111.9mg/L	61	0	50	1.000	
Unknown	NPOC/TN	CKSTD4-10ppmTN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 1:53:15 PM	1	2	TN	69.48	-113.9	NPOC:-0.1196mg/L TN:-111.9mg/L	61	0	50	1.000	
Unknown	NPOC/TN	CKSTD4-10ppmTN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 1:58:26 PM	1	3	TN	68.62	-112.4	NPOC:-0.1196mg/L TN:-111.9mg/L	61	0	50	1.000	
Unknown	NPOC/TN	Blank 9	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 2:12:44 PM	1	1	NPOC	0.6596	-0.2021	NPOC:-0.2107mg/L TN:8.519mg/L	62	0	50	1.000	
Unknown	NPOC/TN	Blank 9	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 2:17:09 PM	1	2	NPOC	0.8377	-0.1603	NPOC:-0.2107mg/L TN:8.519mg/L	62	0	50	1.000	
Unknown	NPOC/TN	Blank 9	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 2:21:13 PM	1	3	NPOC	0.1636	-0.3184	NPOC:-0.2107mg/L TN:8.519mg/L	62	1	50	1.000	
Unknown	NPOC/TN	Blank 9	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 2:25:15 PM	1	4	NPOC	0.3717	-0.2696	NPOC:-0.2107mg/L TN:8.519mg/L	62	0	50	1.000	
Unknown	NPOC/TN	Blank 9	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 2:12:44 PM	1	1	TN	0.000	9.540	NPOC:-0.2107mg/L TN:8.519mg/L	62	0	50	1.000	
Unknown	NPOC/TN	Blank 9	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 2:17:09 PM	1	2	TN	0.6345	8.413	NPOC:-0.2107mg/L TN:8.519mg/L	62	0	50	1.000	
Unknown	NPOC/TN	Blank 9	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 2:21:13 PM	1	3	TN	2.594	4.930	NPOC:-0.2107mg/L TN:8.519mg/L	62	1	50	1.000	
Unknown	NPOC/TN	Blank 9	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 2:25:15 PM	1	4	TN	1.090	7.603	NPOC:-0.2107mg/L TN:8.519mg/L	62	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 2:38:01 PM	1	1	NPOC	10.45	2.094	NPOC:2.156mg/L TN:-2519mg/L	63	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 2:43:26 PM	1	2	NPOC	11.32	2.298	NPOC:2.156mg/L TN:-2519mg/L	63	1	50	1.000	
Unknown	NPOC/TN	DIT_02_FL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 2:48:51 PM	1	3	NPOC	10.88	2.195	NPOC:2.156mg/L TN:-2519mg/L	63	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 2:54:19 PM	1	4	NPOC	10.81	2.178	NPOC:2.156mg/L TN:-2519mg/L	63	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 2:38:01 PM	1	1	TN	1343	-2377	NPOC:2.156mg/L TN:-2519mg/L	63	1	50	1.000	
Unknown	NPOC/TN	DIT_02_FL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 2:43:26 PM	1	2	TN	1411	-2498	NPOC:2.156mg/L TN:-2519mg/L	63	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 2:48:51 PM	1	3	TN	1440	-2550	NPOC:2.156mg/L TN:-2519mg/L	63	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 2:54:19 PM	1	4	TN	1418	-2511	NPOC:2.156mg/L TN:-2519mg/L	63	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 3:07:05 PM	1	1	NPOC	10.04	1.998	NPOC:1.957mg/L TN:-2581mg/L	64	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 3:12:33 PM	1	2	NPOC	9.681	1.914	NPOC:1.957mg/L TN:-2581mg/L	64	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 3:18:02 PM	1	3	NPOC	10.49	2.103	NPOC:1.957mg/L TN:-2581mg/L	64	1	50	1.000	
Unknown	NPOC/TN	DIT_02_FL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 3:21:43 PM	1	4	NPOC	9.876	1.959	NPOC:1.957mg/L TN:-2581mg/L	64	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 3:07:05 PM	1	1	TN	1460	-2585	NPOC:1.957mg/L TN:-2581mg/L	64	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 3:12:33 PM	1	2	TN	1432	-2535	NPOC:1.957mg/L TN:-2581mg/L	64	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 3:18:02 PM	1	3	TN	1481	-2623	NPOC:1.957mg/L TN:-2581mg/L	64	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 3:34:29 PM	1	1	NPOC	9.869	1.958	NPOC:2.121mg/L TN:-2543mg/L	65	1	50	1.000	
Unknown	NPOC/TN	DIT_02_FL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 3:40:00 PM	1	2	NPOC	10.40	2.082	NPOC:2.121mg/L TN:-2543mg/L	65	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 3:45:28 PM	1	3	NPOC	10.68	2.148	NPOC:2.121mg/L TN:-2543mg/L	65	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 3:51:01 PM	1	4	NPOC	10.62	2.134	NPOC:2.121mg/L TN:-2543mg/L	65	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 3:34:29 PM	1	1	TN	1426	-2525	NPOC:2.121mg/L TN:-2543mg/L	65	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 3:40:00 PM	1	2	TN	1411	-2498	NPOC:2.121mg/L TN:-2543mg/L	65	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 3:45:28 PM	1	3	TN	1472	-2607	NPOC:2.121mg/L TN:-2543mg/L	65	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 3:51:01 PM	1	4	TN	1490	-2639	NPOC:2.121mg/L TN:-2543mg/L	65	1	50	1.000	
Unknown	NPOC/TN	DIT_02_SC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 4:03:47 PM	1	1	NPOC	17.30	3.700	NPOC:3.650mg/L TN:-2365mg/L	66	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 4:09:16 PM	1	2	NPOC	17.05	3.642	NPOC:3.650mg/L TN:-2365mg/L	66	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 4:14:45 PM	1	3	NPOC	16.91	3.609	NPOC:3.650mg/L TN:-2365mg/L	66	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 4:03:47 PM	1	1	TN	1327	-2349	NPOC:3.650mg/L TN:-2365mg/L	66	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 4:09:16 PM	1	2	TN	1340	-2372	NPOC:3.650mg/L TN:-2365mg/L	66	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 4:14:45 PM	1	3	TN	1341	-2374	NPOC:3.650mg/L TN:-2365mg/L	66	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 4:27:35 PM	1	1	NPOC	18.33	3.942	NPOC:3.943mg/L TN:-2449mg/L	67	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 4:33:04 PM	1	2	NPOC	18.03	3.872	NPOC:3.943mg/L TN:-2449mg/L	67	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 4:38:32 PM	1	3	NPOC	18.64	4.015	NPOC:3.943mg/L TN:-2449mg/L	67	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 4:27:35 PM	1	1	TN	1355	-2399	NPOC:3.943mg/L TN:-2449mg/L	67	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 4:33:04 PM	1	2	TN	1404	-2486	NPOC:3.943mg/L TN:-2449mg/L	67	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 4:38:32 PM	1	3	TN	1391	-2463	NPOC:3.943mg/L TN:-2449mg/L	67	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 4:51:22 PM	1	1	NPOC	18.12	3.893	NPOC:3.732mg/L TN:-2492mg/L	68	1	50	1.000	
Unknown	NPOC/TN	DIT_02_SC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 4:56:51 PM	1	2	NPOC	17.68	3.790	NPOC:3.732mg/L TN:-2492mg/L	68	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 5:02:22 PM	1	3	NPOC	17.22	3.682	NPOC:3.732mg/L TN:-2492mg/L	68	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 5:07:52 PM	1	4	NPOC	17.41	3.726	NPOC:3.732mg/L TN:-2492mg/L	68	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 4:51:22 PM	1	1	TN	1388	-2457	NPOC:3.732mg/L TN:-2492mg/L	68	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 4:56:51 PM	1	2	TN	1411	-2498	NPOC:3.732mg/L TN:-2492mg/L	68	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 5:02:22 PM	1	3	TN	1449	-2566	NPOC:3.732mg/L TN:-2492mg/L	68	1	50	1.000	
Unknown	NPOC/TN	DIT_02_SC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 5:07:52 PM	1	4	TN	1424	-2521	NPOC:3.732mg/L TN:-2492mg/L	68	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 5:20:38 PM	1	1	NPOC	17.18	3.672	NPOC:3.561mg/L TN:-2467mg/L	69	1	50	1.000	
Unknown	NPOC/TN	DIT_02_SL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 5:26:10 PM	1	2	NPOC	16.47	3.506	NPOC:3.561mg/L TN:-2467mg/L	69	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 5:31:40 PM	1	3	NPOC	16.83	3.590	NPOC:3.561mg/L TN:-2467mg/L	69	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 5:35:47 PM	1	4	NPOC	16.82	3.588	NPOC:3.561mg/L TN:-2467mg/L	69	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 5:20:38 PM	1	1	TN	1378	-2440	NPOC:3.561mg/L TN:-2467mg/L	69	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 5:26:10 PM	1	2	TN	1379	-2441	NPOC:3.561mg/L TN:-2467mg/L	69	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 5:31:40 PM	1	3	TN	1423	-2519	NPOC:3.561mg/L TN:-2467mg/L	69	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 5:48:33 PM	1	1	NPOC	18.40	3.958	NPOC:3.858mg/L TN:-2547mg/L	70	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 5:54:03 PM	1	2	NPOC	17.63	3.778	NPOC:3.858mg/L TN:-2547mg/L	70	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 5:59:33 PM	1	3	NPOC	17.89	3.839	NPOC:3.858mg/L TN:-2547mg/L	70	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 6:05:10 PM	1	4	NPOC	19.01	4.101	NPOC:3.858mg/L TN:-2547mg/L	70	1	50	1.000	
Unknown	NPOC/TN	DIT_02_SL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 5:48:33 PM	1	1	TN	1426	-2525	NPOC:3.858mg/L TN:-2547mg/L	70	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 5:54:03 PM	1	2	TN	1419	-2512	NPOC:3.858mg/L TN:-2547mg/L	70	0	50	1.000	
Unknown	NPOC/TN	DIT_02_SL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 5:59:33 PM	1	3	TN	1501	-2658	NPOC:3.858mg/L TN:-2547mg/L	70	1	50	1.000	
Unknown	NPOC/TN	DIT_02_SL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 6:05:10 PM	1	4	TN	1470	-2603	NPOC:3.858mg/L TN:-2547mg/L	70	0	50	1.000	
